,0
Macitentan_0_05_uM_,"[('Macitentan', 0.05, 'uM')]"
Macitentan_0_5_uM_,"[('Macitentan', 0.5, 'uM')]"
Macitentan_5_0_uM_,"[('Macitentan', 5.0, 'uM')]"
Malotilate_0_05_uM_,"[('Malotilate', 0.05, 'uM')]"
Malotilate_0_5_uM_,"[('Malotilate', 0.5, 'uM')]"
Malotilate_5_0_uM_,"[('Malotilate', 5.0, 'uM')]"
Mebendazole_0_05_uM_,"[('Mebendazole', 0.05, 'uM')]"
Mebendazole_0_5_uM_,"[('Mebendazole', 0.5, 'uM')]"
Mebendazole_5_0_uM_,"[('Mebendazole', 5.0, 'uM')]"
Medroxyprogesterone_acetate_0_05_uM_,"[('Medroxyprogesterone acetate', 0.05, 'uM')]"
Medroxyprogesterone_acetate_0_5_uM_,"[('Medroxyprogesterone acetate', 0.5, 'uM')]"
Medroxyprogesterone_acetate_5_0_uM_,"[('Medroxyprogesterone acetate', 5.0, 'uM')]"
Megestrol_0_05_uM_,"[('Megestrol', 0.05, 'uM')]"
Megestrol_0_5_uM_,"[('Megestrol', 0.5, 'uM')]"
Megestrol_5_0_uM_,"[('Megestrol', 5.0, 'uM')]"
Meloxicam_0_05_uM_,"[('Meloxicam', 0.05, 'uM')]"
Meloxicam_0_5_uM_,"[('Meloxicam', 0.5, 'uM')]"
Meloxicam_5_0_uM_,"[('Meloxicam', 5.0, 'uM')]"
Menadione_0_05_uM_,"[('Menadione', 0.05, 'uM')]"
Menadione_0_5_uM_,"[('Menadione', 0.5, 'uM')]"
Menadione_5_0_uM_,"[('Menadione', 5.0, 'uM')]"
Methotrexate_0_05_uM_,"[('Methotrexate', 0.05, 'uM')]"
Methotrexate_0_5_uM_,"[('Methotrexate', 0.5, 'uM')]"
Methotrexate_5_0_uM_,"[('Methotrexate', 5.0, 'uM')]"
Methyl_aminolevulinate_hydrochloride_0_05_uM_,"[('Methyl aminolevulinate (hydrochloride)', 0.05, 'uM')]"
Methyl_aminolevulinate_hydrochloride_0_5_uM_,"[('Methyl aminolevulinate (hydrochloride)', 0.5, 'uM')]"
Methyl_aminolevulinate_hydrochloride_5_0_uM_,"[('Methyl aminolevulinate (hydrochloride)', 5.0, 'uM')]"
Methylprednisolone_succinate_0_05_uM_,"[('Methylprednisolone succinate', 0.05, 'uM')]"
Methylprednisolone_succinate_0_5_uM_,"[('Methylprednisolone succinate', 0.5, 'uM')]"
Methylprednisolone_succinate_5_0_uM_,"[('Methylprednisolone succinate', 5.0, 'uM')]"
Methylthiouracil_0_05_uM_,"[('Methylthiouracil', 0.05, 'uM')]"
Methylthiouracil_0_5_uM_,"[('Methylthiouracil', 0.5, 'uM')]"
Methylthiouracil_5_0_uM_,"[('Methylthiouracil', 5.0, 'uM')]"
Mifepristone_0_05_uM_,"[('Mifepristone', 0.05, 'uM')]"
Mifepristone_0_5_uM_,"[('Mifepristone', 0.5, 'uM')]"
Mifepristone_5_0_uM_,"[('Mifepristone', 5.0, 'uM')]"
Minodronic_acid_0_05_uM_,"[('Minodronic acid', 0.05, 'uM')]"
Minodronic_acid_0_5_uM_,"[('Minodronic acid', 0.5, 'uM')]"
Minodronic_acid_5_0_uM_,"[('Minodronic acid', 5.0, 'uM')]"
Mitoxantrone_dihydrochloride_0_05_uM_,"[('Mitoxantrone (dihydrochloride)', 0.05, 'uM')]"
Mitoxantrone_dihydrochloride_0_5_uM_,"[('Mitoxantrone (dihydrochloride)', 0.5, 'uM')]"
Mitoxantrone_dihydrochloride_5_0_uM_,"[('Mitoxantrone (dihydrochloride)', 5.0, 'uM')]"
Monocrotaline_0_05_uM_,"[('Monocrotaline', 0.05, 'uM')]"
Monocrotaline_0_5_uM_,"[('Monocrotaline', 0.5, 'uM')]"
Monocrotaline_5_0_uM_,"[('Monocrotaline', 5.0, 'uM')]"
Mozavaptan_0_05_uM_,"[('Mozavaptan', 0.05, 'uM')]"
Mozavaptan_0_5_uM_,"[('Mozavaptan', 0.5, 'uM')]"
Mozavaptan_5_0_uM_,"[('Mozavaptan', 5.0, 'uM')]"
NG25_0_05_uM_,"[('NG25', 0.05, 'uM')]"
NG25_0_5_uM_,"[('NG25', 0.5, 'uM')]"
NG25_5_0_uM_,"[('NG25', 5.0, 'uM')]"
NVP_BHG712_0_05_uM_,"[('NVP-BHG712', 0.05, 'uM')]"
NVP_BHG712_0_5_uM_,"[('NVP-BHG712', 0.5, 'uM')]"
NVP_BHG712_5_0_uM_,"[('NVP-BHG712', 5.0, 'uM')]"
Nafamostat_mesylate_0_05_uM_,"[('Nafamostat (mesylate)', 0.05, 'uM')]"
Nafamostat_mesylate_0_5_uM_,"[('Nafamostat (mesylate)', 0.5, 'uM')]"
Nafamostat_mesylate_5_0_uM_,"[('Nafamostat (mesylate)', 5.0, 'uM')]"
Naproxen_0_05_uM_,"[('Naproxen', 0.05, 'uM')]"
Naproxen_0_5_uM_,"[('Naproxen', 0.5, 'uM')]"
Naproxen_5_0_uM_,"[('Naproxen', 5.0, 'uM')]"
Neratinib_maleate_0_05_uM_,"[('Neratinib (maleate)', 0.05, 'uM')]"
Neratinib_maleate_0_5_uM_,"[('Neratinib (maleate)', 0.5, 'uM')]"
Neratinib_maleate_5_0_uM_,"[('Neratinib (maleate)', 5.0, 'uM')]"
Neratinib_0_05_uM_,"[('Neratinib', 0.05, 'uM')]"
Neratinib_0_5_uM_,"[('Neratinib', 0.5, 'uM')]"
Neratinib_5_0_uM_,"[('Neratinib', 5.0, 'uM')]"
Nevirapine_0_05_uM_,"[('Nevirapine', 0.05, 'uM')]"
Nevirapine_0_5_uM_,"[('Nevirapine', 0.5, 'uM')]"
Nevirapine_5_0_uM_,"[('Nevirapine', 5.0, 'uM')]"
Niclosamide_olamine_0_05_uM_,"[('Niclosamide (olamine)', 0.05, 'uM')]"
Niclosamide_olamine_0_5_uM_,"[('Niclosamide (olamine)', 0.5, 'uM')]"
Niclosamide_olamine_5_0_uM_,"[('Niclosamide (olamine)', 5.0, 'uM')]"
Nimesulide_0_05_uM_,"[('Nimesulide', 0.05, 'uM')]"
Nimesulide_0_5_uM_,"[('Nimesulide', 0.5, 'uM')]"
Nimesulide_5_0_uM_,"[('Nimesulide', 5.0, 'uM')]"
Norepinephrine_hydrochloride_0_05_uM_,"[('Norepinephrine (hydrochloride)', 0.05, 'uM')]"
Norepinephrine_hydrochloride_0_5_uM_,"[('Norepinephrine (hydrochloride)', 0.5, 'uM')]"
Norepinephrine_hydrochloride_5_0_uM_,"[('Norepinephrine (hydrochloride)', 5.0, 'uM')]"
OTS514_0_05_uM_,"[('OTS514', 0.05, 'uM')]"
OTS514_0_5_uM_,"[('OTS514', 0.5, 'uM')]"
OTS514_5_0_uM_,"[('OTS514', 5.0, 'uM')]"
Olanzapine_0_05_uM_,"[('Olanzapine', 0.05, 'uM')]"
Olanzapine_0_5_uM_,"[('Olanzapine', 0.5, 'uM')]"
Olanzapine_5_0_uM_,"[('Olanzapine', 5.0, 'uM')]"
Oleic_acid_0_05_uM_,"[('Oleic acid', 0.05, 'uM')]"
Oleic_acid_0_5_uM_,"[('Oleic acid', 0.5, 'uM')]"
Oleic_acid_5_0_uM_,"[('Oleic acid', 5.0, 'uM')]"
Omeprazole_sodium_0_05_uM_,"[('Omeprazole (sodium)', 0.05, 'uM')]"
Omeprazole_sodium_0_5_uM_,"[('Omeprazole (sodium)', 0.5, 'uM')]"
Omeprazole_sodium_5_0_uM_,"[('Omeprazole (sodium)', 5.0, 'uM')]"
Omeprazole_0_05_uM_,"[('Omeprazole', 0.05, 'uM')]"
Omeprazole_0_5_uM_,"[('Omeprazole', 0.5, 'uM')]"
Omeprazole_5_0_uM_,"[('Omeprazole', 5.0, 'uM')]"
Orlistat_0_05_uM_,"[('Orlistat', 0.05, 'uM')]"
Orlistat_0_5_uM_,"[('Orlistat', 0.5, 'uM')]"
Orlistat_5_0_uM_,"[('Orlistat', 5.0, 'uM')]"
Ornidazole_0_05_uM_,"[('Ornidazole', 0.05, 'uM')]"
Ornidazole_0_5_uM_,"[('Ornidazole', 0.5, 'uM')]"
Ornidazole_5_0_uM_,"[('Ornidazole', 5.0, 'uM')]"
Osimertinib_mesylate_0_05_uM_,"[('Osimertinib (mesylate)', 0.05, 'uM')]"
Osimertinib_mesylate_0_5_uM_,"[('Osimertinib (mesylate)', 0.5, 'uM')]"
Osimertinib_mesylate_5_0_uM_,"[('Osimertinib (mesylate)', 5.0, 'uM')]"
Ouabain_Octahydrate_0_05_uM_,"[('Ouabain (Octahydrate)', 0.05, 'uM')]"
Ouabain_Octahydrate_0_5_uM_,"[('Ouabain (Octahydrate)', 0.5, 'uM')]"
Ouabain_Octahydrate_5_0_uM_,"[('Ouabain (Octahydrate)', 5.0, 'uM')]"
Oxaliplatin_0_05_uM_,"[('Oxaliplatin', 0.05, 'uM')]"
Oxaliplatin_0_5_uM_,"[('Oxaliplatin', 0.5, 'uM')]"
Oxaliplatin_5_0_uM_,"[('Oxaliplatin', 5.0, 'uM')]"
Oxaprozin_0_05_uM_,"[('Oxaprozin', 0.05, 'uM')]"
Oxaprozin_0_5_uM_,"[('Oxaprozin', 0.5, 'uM')]"
Oxaprozin_5_0_uM_,"[('Oxaprozin', 5.0, 'uM')]"
PF_06260933_0_05_uM_,"[('PF-06260933', 0.05, 'uM')]"
PF_06260933_0_5_uM_,"[('PF-06260933', 0.5, 'uM')]"
PF_06260933_5_0_uM_,"[('PF-06260933', 5.0, 'uM')]"
PH_797804_0_05_uM_,"[('PH-797804', 0.05, 'uM')]"
PH_797804_0_5_uM_,"[('PH-797804', 0.5, 'uM')]"
PH_797804_5_0_uM_,"[('PH-797804', 5.0, 'uM')]"
Paclitaxel_0_05_uM_,"[('Paclitaxel', 0.05, 'uM')]"
Paclitaxel_0_5_uM_,"[('Paclitaxel', 0.5, 'uM')]"
Paclitaxel_5_0_uM_,"[('Paclitaxel', 5.0, 'uM')]"
Palmatine_chloride_0_05_uM_,"[('Palmatine (chloride)', 0.05, 'uM')]"
Palmatine_chloride_0_5_uM_,"[('Palmatine (chloride)', 0.5, 'uM')]"
Palmatine_chloride_5_0_uM_,"[('Palmatine (chloride)', 5.0, 'uM')]"
Panobinostat_0_05_uM_,"[('Panobinostat', 0.05, 'uM')]"
Panobinostat_0_5_uM_,"[('Panobinostat', 0.5, 'uM')]"
Panobinostat_5_0_uM_,"[('Panobinostat', 5.0, 'uM')]"
Pasireotide_acetate_0_05_uM_,"[('Pasireotide (acetate)', 0.05, 'uM')]"
Pasireotide_acetate_0_5_uM_,"[('Pasireotide (acetate)', 0.5, 'uM')]"
Pasireotide_acetate_5_0_uM_,"[('Pasireotide (acetate)', 5.0, 'uM')]"
Pemetrexed_0_05_uM_,"[('Pemetrexed', 0.05, 'uM')]"
Pemetrexed_0_5_uM_,"[('Pemetrexed', 0.5, 'uM')]"
Pemetrexed_5_0_uM_,"[('Pemetrexed', 5.0, 'uM')]"
Pemigatinib_0_05_uM_,"[('Pemigatinib', 0.05, 'uM')]"
Pemigatinib_0_5_uM_,"[('Pemigatinib', 0.5, 'uM')]"
Pemigatinib_5_0_uM_,"[('Pemigatinib', 5.0, 'uM')]"
Penfluridol_0_05_uM_,"[('Penfluridol', 0.05, 'uM')]"
Penfluridol_0_5_uM_,"[('Penfluridol', 0.5, 'uM')]"
Penfluridol_5_0_uM_,"[('Penfluridol', 5.0, 'uM')]"
Pentagastrin_0_05_uM_,"[('Pentagastrin', 0.05, 'uM')]"
Pentagastrin_0_5_uM_,"[('Pentagastrin', 0.5, 'uM')]"
Pentagastrin_5_0_uM_,"[('Pentagastrin', 5.0, 'uM')]"
Pentamidine_isethionate_0_05_uM_,"[('Pentamidine (isethionate)', 0.05, 'uM')]"
Pentamidine_isethionate_0_5_uM_,"[('Pentamidine (isethionate)', 0.5, 'uM')]"
Pentamidine_isethionate_5_0_uM_,"[('Pentamidine (isethionate)', 5.0, 'uM')]"
Pentoxifylline_0_05_uM_,"[('Pentoxifylline', 0.05, 'uM')]"
Pentoxifylline_0_5_uM_,"[('Pentoxifylline', 0.5, 'uM')]"
Pentoxifylline_5_0_uM_,"[('Pentoxifylline', 5.0, 'uM')]"
Peretinoin_0_05_uM_,"[('Peretinoin', 0.05, 'uM')]"
Peretinoin_0_5_uM_,"[('Peretinoin', 0.5, 'uM')]"
Peretinoin_5_0_uM_,"[('Peretinoin', 5.0, 'uM')]"
Perindopril_erbumine_0_05_uM_,"[('Perindopril (erbumine)', 0.05, 'uM')]"
Perindopril_erbumine_0_5_uM_,"[('Perindopril (erbumine)', 0.5, 'uM')]"
Perindopril_erbumine_5_0_uM_,"[('Perindopril (erbumine)', 5.0, 'uM')]"
Pexidartinib_hydrochloride_0_05_uM_,"[('Pexidartinib (hydrochloride)', 0.05, 'uM')]"
Pexidartinib_hydrochloride_0_5_uM_,"[('Pexidartinib (hydrochloride)', 0.5, 'uM')]"
Pexidartinib_hydrochloride_5_0_uM_,"[('Pexidartinib (hydrochloride)', 5.0, 'uM')]"
Phenylephrine_hydrochloride_0_05_uM_,"[('Phenylephrine (hydrochloride)', 0.05, 'uM')]"
Phenylephrine_hydrochloride_0_5_uM_,"[('Phenylephrine (hydrochloride)', 0.5, 'uM')]"
Phenylephrine_hydrochloride_5_0_uM_,"[('Phenylephrine (hydrochloride)', 5.0, 'uM')]"
Phenytoin_sodium_0_05_uM_,"[('Phenytoin (sodium)', 0.05, 'uM')]"
Phenytoin_sodium_0_5_uM_,"[('Phenytoin (sodium)', 0.5, 'uM')]"
Phenytoin_sodium_5_0_uM_,"[('Phenytoin (sodium)', 5.0, 'uM')]"
Pimitespib_0_05_uM_,"[('Pimitespib', 0.05, 'uM')]"
Pimitespib_0_5_uM_,"[('Pimitespib', 0.5, 'uM')]"
Pimitespib_5_0_uM_,"[('Pimitespib', 5.0, 'uM')]"
Pimozide_0_05_uM_,"[('Pimozide', 0.05, 'uM')]"
Pimozide_0_5_uM_,"[('Pimozide', 0.5, 'uM')]"
Pimozide_5_0_uM_,"[('Pimozide', 5.0, 'uM')]"
Pioglitazone_0_05_uM_,"[('Pioglitazone', 0.05, 'uM')]"
Pioglitazone_0_5_uM_,"[('Pioglitazone', 0.5, 'uM')]"
Pioglitazone_5_0_uM_,"[('Pioglitazone', 5.0, 'uM')]"
Piroxicam_0_05_uM_,"[('Piroxicam', 0.05, 'uM')]"
Piroxicam_0_5_uM_,"[('Piroxicam', 0.5, 'uM')]"
Piroxicam_5_0_uM_,"[('Piroxicam', 5.0, 'uM')]"
Pitavastatin_Calcium_0_05_uM_,"[('Pitavastatin (Calcium)', 0.05, 'uM')]"
Pitavastatin_Calcium_0_5_uM_,"[('Pitavastatin (Calcium)', 0.5, 'uM')]"
Pitavastatin_Calcium_5_0_uM_,"[('Pitavastatin (Calcium)', 5.0, 'uM')]"
Plicamycin_0_05_uM_,"[('Plicamycin', 0.05, 'uM')]"
Plicamycin_0_5_uM_,"[('Plicamycin', 0.5, 'uM')]"
Plicamycin_5_0_uM_,"[('Plicamycin', 5.0, 'uM')]"
Ponatinib_0_05_uM_,"[('Ponatinib', 0.05, 'uM')]"
Ponatinib_0_5_uM_,"[('Ponatinib', 0.5, 'uM')]"
Ponatinib_5_0_uM_,"[('Ponatinib', 5.0, 'uM')]"
Posaconazole_0_05_uM_,"[('Posaconazole', 0.05, 'uM')]"
Posaconazole_0_5_uM_,"[('Posaconazole', 0.5, 'uM')]"
Posaconazole_5_0_uM_,"[('Posaconazole', 5.0, 'uM')]"
Pralsetinib_0_05_uM_,"[('Pralsetinib', 0.05, 'uM')]"
Pralsetinib_0_5_uM_,"[('Pralsetinib', 0.5, 'uM')]"
Pralsetinib_5_0_uM_,"[('Pralsetinib', 5.0, 'uM')]"
Pravastatin_sodium_0_05_uM_,"[('Pravastatin (sodium)', 0.05, 'uM')]"
Pravastatin_sodium_0_5_uM_,"[('Pravastatin (sodium)', 0.5, 'uM')]"
Pravastatin_sodium_5_0_uM_,"[('Pravastatin (sodium)', 5.0, 'uM')]"
Procainamide_hydrochloride_0_05_uM_,"[('Procainamide (hydrochloride)', 0.05, 'uM')]"
Procainamide_hydrochloride_0_5_uM_,"[('Procainamide (hydrochloride)', 0.5, 'uM')]"
Procainamide_hydrochloride_5_0_uM_,"[('Procainamide (hydrochloride)', 5.0, 'uM')]"
Proglumide_0_05_uM_,"[('Proglumide', 0.05, 'uM')]"
Proglumide_0_5_uM_,"[('Proglumide', 0.5, 'uM')]"
Proglumide_5_0_uM_,"[('Proglumide', 5.0, 'uM')]"
Pyridoxine_hydrochloride_0_05_uM_,"[('Pyridoxine (hydrochloride)', 0.05, 'uM')]"
Pyridoxine_hydrochloride_0_5_uM_,"[('Pyridoxine (hydrochloride)', 0.5, 'uM')]"
Pyridoxine_hydrochloride_5_0_uM_,"[('Pyridoxine (hydrochloride)', 5.0, 'uM')]"
Pyridoxine_0_05_uM_,"[('Pyridoxine', 0.05, 'uM')]"
Pyridoxine_0_5_uM_,"[('Pyridoxine', 0.5, 'uM')]"
Pyridoxine_5_0_uM_,"[('Pyridoxine', 5.0, 'uM')]"
Quinestrol_0_05_uM_,"[('Quinestrol', 0.05, 'uM')]"
Quinestrol_0_5_uM_,"[('Quinestrol', 0.5, 'uM')]"
Quinestrol_5_0_uM_,"[('Quinestrol', 5.0, 'uM')]"
Quinidine_15_dihydroquinidine_0_05_uM_,"[('Quinidine (15% dihydroquinidine)', 0.05, 'uM')]"
Quinidine_15_dihydroquinidine_0_5_uM_,"[('Quinidine (15% dihydroquinidine)', 0.5, 'uM')]"
Quinidine_15_dihydroquinidine_5_0_uM_,"[('Quinidine (15% dihydroquinidine)', 5.0, 'uM')]"
RMC_6236_0_05_uM_,"[('RMC-6236', 0.05, 'uM')]"
RMC_6236_0_5_uM_,"[('RMC-6236', 0.5, 'uM')]"
RMC_6236_5_0_uM_,"[('RMC-6236', 5.0, 'uM')]"
Radotinib_0_05_uM_,"[('Radotinib', 0.05, 'uM')]"
Radotinib_0_5_uM_,"[('Radotinib', 0.5, 'uM')]"
Radotinib_5_0_uM_,"[('Radotinib', 5.0, 'uM')]"
Ralimetinib_dimesylate_0_05_uM_,"[('Ralimetinib dimesylate', 0.05, 'uM')]"
Ralimetinib_dimesylate_0_5_uM_,"[('Ralimetinib dimesylate', 0.5, 'uM')]"
Ralimetinib_dimesylate_5_0_uM_,"[('Ralimetinib dimesylate', 5.0, 'uM')]"
Raltitrexed_0_05_uM_,"[('Raltitrexed', 0.05, 'uM')]"
Raltitrexed_0_5_uM_,"[('Raltitrexed', 0.5, 'uM')]"
Raltitrexed_5_0_uM_,"[('Raltitrexed', 5.0, 'uM')]"
Ranolazine_0_05_uM_,"[('Ranolazine', 0.05, 'uM')]"
Ranolazine_0_5_uM_,"[('Ranolazine', 0.5, 'uM')]"
Ranolazine_5_0_uM_,"[('Ranolazine', 5.0, 'uM')]"
Rapamycin_0_05_uM_,"[('Rapamycin', 0.05, 'uM')]"
Rapamycin_0_5_uM_,"[('Rapamycin', 0.5, 'uM')]"
Rapamycin_5_0_uM_,"[('Rapamycin', 5.0, 'uM')]"
Regorafenib_0_05_uM_,"[('Regorafenib', 0.05, 'uM')]"
Regorafenib_0_5_uM_,"[('Regorafenib', 0.5, 'uM')]"
Regorafenib_5_0_uM_,"[('Regorafenib', 5.0, 'uM')]"
Relugolix_0_05_uM_,"[('Relugolix', 0.05, 'uM')]"
Relugolix_0_5_uM_,"[('Relugolix', 0.5, 'uM')]"
Relugolix_5_0_uM_,"[('Relugolix', 5.0, 'uM')]"
Resveratrol_0_05_uM_,"[('Resveratrol', 0.05, 'uM')]"
Resveratrol_0_5_uM_,"[('Resveratrol', 0.5, 'uM')]"
Resveratrol_5_0_uM_,"[('Resveratrol', 5.0, 'uM')]"
Retinoic_acid_0_05_uM_,"[('Retinoic acid', 0.05, 'uM')]"
Retinoic_acid_0_5_uM_,"[('Retinoic acid', 0.5, 'uM')]"
Retinoic_acid_5_0_uM_,"[('Retinoic acid', 5.0, 'uM')]"
Ribociclib_0_05_uM_,"[('Ribociclib', 0.05, 'uM')]"
Ribociclib_0_5_uM_,"[('Ribociclib', 0.5, 'uM')]"
Ribociclib_5_0_uM_,"[('Ribociclib', 5.0, 'uM')]"
Rifaximin_0_05_uM_,"[('Rifaximin', 0.05, 'uM')]"
Rifaximin_0_5_uM_,"[('Rifaximin', 0.5, 'uM')]"
Rifaximin_5_0_uM_,"[('Rifaximin', 5.0, 'uM')]"
Riluzole_hydrochloride_0_05_uM_,"[('Riluzole hydrochloride', 0.05, 'uM')]"
Riluzole_hydrochloride_0_5_uM_,"[('Riluzole hydrochloride', 0.5, 'uM')]"
Riluzole_hydrochloride_5_0_uM_,"[('Riluzole hydrochloride', 5.0, 'uM')]"
Rimonabant_Hydrochloride_0_05_uM_,"[('Rimonabant (Hydrochloride)', 0.05, 'uM')]"
Rimonabant_Hydrochloride_0_5_uM_,"[('Rimonabant (Hydrochloride)', 0.5, 'uM')]"
Rimonabant_Hydrochloride_5_0_uM_,"[('Rimonabant (Hydrochloride)', 5.0, 'uM')]"
Rimonabant_0_05_uM_,"[('Rimonabant', 0.05, 'uM')]"
Rimonabant_0_5_uM_,"[('Rimonabant', 0.5, 'uM')]"
Rimonabant_5_0_uM_,"[('Rimonabant', 5.0, 'uM')]"
Ritonavir_0_05_uM_,"[('Ritonavir', 0.05, 'uM')]"
Ritonavir_0_5_uM_,"[('Ritonavir', 0.5, 'uM')]"
Ritonavir_5_0_uM_,"[('Ritonavir', 5.0, 'uM')]"
Ropivacaine_hydrochloride_monohydrate_0_05_uM_,"[('Ropivacaine (hydrochloride monohydrate)', 0.05, 'uM')]"
Ropivacaine_hydrochloride_monohydrate_0_5_uM_,"[('Ropivacaine (hydrochloride monohydrate)', 0.5, 'uM')]"
Ropivacaine_hydrochloride_monohydrate_5_0_uM_,"[('Ropivacaine (hydrochloride monohydrate)', 5.0, 'uM')]"
Rosiglitazone_0_05_uM_,"[('Rosiglitazone', 0.05, 'uM')]"
Rosiglitazone_0_5_uM_,"[('Rosiglitazone', 0.5, 'uM')]"
Rosiglitazone_5_0_uM_,"[('Rosiglitazone', 5.0, 'uM')]"
Roxadustat_0_05_uM_,"[('Roxadustat', 0.05, 'uM')]"
Roxadustat_0_5_uM_,"[('Roxadustat', 0.5, 'uM')]"
Roxadustat_5_0_uM_,"[('Roxadustat', 5.0, 'uM')]"
Rucaparib_phosphate_0_05_uM_,"[('Rucaparib (phosphate)', 0.05, 'uM')]"
Rucaparib_phosphate_0_5_uM_,"[('Rucaparib (phosphate)', 0.5, 'uM')]"
Rucaparib_phosphate_5_0_uM_,"[('Rucaparib (phosphate)', 5.0, 'uM')]"
Rutin_trihydrate_0_05_uM_,"[('Rutin (trihydrate)', 0.05, 'uM')]"
Rutin_trihydrate_0_5_uM_,"[('Rutin (trihydrate)', 0.5, 'uM')]"
Rutin_trihydrate_5_0_uM_,"[('Rutin (trihydrate)', 5.0, 'uM')]"
S_Adenosyl_L_methionine_disulfate_tosylate_0_05_uM_,"[('S-Adenosyl-L-methionine (disulfate tosylate)', 0.05, 'uM')]"
S_Adenosyl_L_methionine_disulfate_tosylate_0_5_uM_,"[('S-Adenosyl-L-methionine (disulfate tosylate)', 0.5, 'uM')]"
S_Adenosyl_L_methionine_disulfate_tosylate_5_0_uM_,"[('S-Adenosyl-L-methionine (disulfate tosylate)', 5.0, 'uM')]"
SBI_0640756_0_05_uM_,"[('SBI-0640756', 0.05, 'uM')]"
SBI_0640756_0_5_uM_,"[('SBI-0640756', 0.5, 'uM')]"
SBI_0640756_5_0_uM_,"[('SBI-0640756', 5.0, 'uM')]"
Sacubitril_Valsartan_0_05_uM_,"[('Sacubitril/Valsartan', 0.05, 'uM')]"
Sacubitril_Valsartan_0_5_uM_,"[('Sacubitril/Valsartan', 0.5, 'uM')]"
Sacubitril_Valsartan_5_0_uM_,"[('Sacubitril/Valsartan', 5.0, 'uM')]"
Salicylic_acid_0_05_uM_,"[('Salicylic acid', 0.05, 'uM')]"
Salicylic_acid_0_5_uM_,"[('Salicylic acid', 0.5, 'uM')]"
Salicylic_acid_5_0_uM_,"[('Salicylic acid', 5.0, 'uM')]"
Sapanisertib_0_05_uM_,"[('Sapanisertib', 0.05, 'uM')]"
Sapanisertib_0_5_uM_,"[('Sapanisertib', 0.5, 'uM')]"
Sapanisertib_5_0_uM_,"[('Sapanisertib', 5.0, 'uM')]"
Saquinavir_0_05_uM_,"[('Saquinavir', 0.05, 'uM')]"
Saquinavir_0_5_uM_,"[('Saquinavir', 0.5, 'uM')]"
Saquinavir_5_0_uM_,"[('Saquinavir', 5.0, 'uM')]"
Selinexor_0_05_uM_,"[('Selinexor ', 0.05, 'uM')]"
Selinexor_0_5_uM_,"[('Selinexor ', 0.5, 'uM')]"
Selinexor_5_0_uM_,"[('Selinexor ', 5.0, 'uM')]"
Sildenafil_0_05_uM_,"[('Sildenafil', 0.05, 'uM')]"
Sildenafil_0_5_uM_,"[('Sildenafil', 0.5, 'uM')]"
Sildenafil_5_0_uM_,"[('Sildenafil', 5.0, 'uM')]"
Silodosin_0_05_uM_,"[('Silodosin', 0.05, 'uM')]"
Silodosin_0_5_uM_,"[('Silodosin', 0.5, 'uM')]"
Silodosin_5_0_uM_,"[('Silodosin', 5.0, 'uM')]"
Simotinib_0_05_uM_,"[('Simotinib', 0.05, 'uM')]"
Simotinib_0_5_uM_,"[('Simotinib', 0.5, 'uM')]"
Simotinib_5_0_uM_,"[('Simotinib', 5.0, 'uM')]"
Sinomenine_0_05_uM_,"[('Sinomenine', 0.05, 'uM')]"
Sinomenine_0_5_uM_,"[('Sinomenine', 0.5, 'uM')]"
Sinomenine_5_0_uM_,"[('Sinomenine', 5.0, 'uM')]"
Sivelestat_sodium_tetrahydrate_0_05_uM_,"[('Sivelestat (sodium tetrahydrate)', 0.05, 'uM')]"
Sivelestat_sodium_tetrahydrate_0_5_uM_,"[('Sivelestat (sodium tetrahydrate)', 0.5, 'uM')]"
Sivelestat_sodium_tetrahydrate_5_0_uM_,"[('Sivelestat (sodium tetrahydrate)', 5.0, 'uM')]"
Sodium_Salicylate_0_05_uM_,"[('Sodium Salicylate', 0.05, 'uM')]"
Sodium_Salicylate_0_5_uM_,"[('Sodium Salicylate', 0.5, 'uM')]"
Sodium_Salicylate_5_0_uM_,"[('Sodium Salicylate', 5.0, 'uM')]"
Sonidegib_0_05_uM_,"[('Sonidegib', 0.05, 'uM')]"
Sonidegib_0_5_uM_,"[('Sonidegib', 0.5, 'uM')]"
Sonidegib_5_0_uM_,"[('Sonidegib', 5.0, 'uM')]"
Sulfatinib_0_05_uM_,"[('Sulfatinib', 0.05, 'uM')]"
Sulfatinib_0_5_uM_,"[('Sulfatinib', 0.5, 'uM')]"
Sulfatinib_5_0_uM_,"[('Sulfatinib', 5.0, 'uM')]"
Sulfisoxazole_0_05_uM_,"[('Sulfisoxazole', 0.05, 'uM')]"
Sulfisoxazole_0_5_uM_,"[('Sulfisoxazole', 0.5, 'uM')]"
Sulfisoxazole_5_0_uM_,"[('Sulfisoxazole', 5.0, 'uM')]"
Sunitinib_0_05_uM_,"[('Sunitinib', 0.05, 'uM')]"
Sunitinib_0_5_uM_,"[('Sunitinib', 0.5, 'uM')]"
Sunitinib_5_0_uM_,"[('Sunitinib', 5.0, 'uM')]"
TAK_733_0_05_uM_,"[('TAK-733', 0.05, 'uM')]"
TAK_733_0_5_uM_,"[('TAK-733', 0.5, 'uM')]"
TAK_733_5_0_uM_,"[('TAK-733', 5.0, 'uM')]"
TAK_901_0_05_uM_,"[('TAK-901', 0.05, 'uM')]"
TAK_901_0_5_uM_,"[('TAK-901', 0.5, 'uM')]"
