,0
X5_Palmatine_chloride_0_5_uM_,"5_[('Palmatine (chloride)', 0.5, 'uM')]"
X5_Pasireotide_acetate_0_5_uM_,"5_[('Pasireotide (acetate)', 0.5, 'uM')]"
X5_Pentagastrin_0_5_uM_,"5_[('Pentagastrin', 0.5, 'uM')]"
X5_Pentamidine_isethionate_0_5_uM_,"5_[('Pentamidine (isethionate)', 0.5, 'uM')]"
X5_Pyridoxine_hydrochloride_0_5_uM_,"5_[('Pyridoxine (hydrochloride)', 0.5, 'uM')]"
X5_Pyridoxine_0_5_uM_,"5_[('Pyridoxine', 0.5, 'uM')]"
X5_Quinestrol_0_5_uM_,"5_[('Quinestrol', 0.5, 'uM')]"
X5_Radotinib_0_5_uM_,"5_[('Radotinib', 0.5, 'uM')]"
X5_Raltitrexed_0_5_uM_,"5_[('Raltitrexed', 0.5, 'uM')]"
X5_Rapamycin_0_5_uM_,"5_[('Rapamycin', 0.5, 'uM')]"
X5_Relugolix_0_5_uM_,"5_[('Relugolix', 0.5, 'uM')]"
X5_Resveratrol_0_5_uM_,"5_[('Resveratrol', 0.5, 'uM')]"
X5_Retinoic_acid_0_5_uM_,"5_[('Retinoic acid', 0.5, 'uM')]"
X5_Riluzole_hydrochloride_0_5_uM_,"5_[('Riluzole hydrochloride', 0.5, 'uM')]"
X5_Rimonabant_0_5_uM_,"5_[('Rimonabant', 0.5, 'uM')]"
X5_Ritonavir_0_5_uM_,"5_[('Ritonavir', 0.5, 'uM')]"
X5_Ropivacaine_hydrochloride_monohydrate_0_5_uM_,"5_[('Ropivacaine (hydrochloride monohydrate)', 0.5, 'uM')]"
X5_S_Adenosyl_L_methionine_disulfate_tosylate_0_5_uM_,"5_[('S-Adenosyl-L-methionine (disulfate tosylate)', 0.5, 'uM')]"
X5_Salicylic_acid_0_5_uM_,"5_[('Salicylic acid', 0.5, 'uM')]"
X5_Saquinavir_0_5_uM_,"5_[('Saquinavir', 0.5, 'uM')]"
X5_Selinexor_0_5_uM_,"5_[('Selinexor ', 0.5, 'uM')]"
X5_Sinomenine_0_5_uM_,"5_[('Sinomenine', 0.5, 'uM')]"
X5_Sodium_Salicylate_0_5_uM_,"5_[('Sodium Salicylate', 0.5, 'uM')]"
X5_Sulfisoxazole_0_5_uM_,"5_[('Sulfisoxazole', 0.5, 'uM')]"
X5_Temsirolimus_0_5_uM_,"5_[('Temsirolimus', 0.5, 'uM')]"
X5_Terfenadine_0_5_uM_,"5_[('Terfenadine', 0.5, 'uM')]"
X5_Thymol_0_5_uM_,"5_[('Thymol', 0.5, 'uM')]"
X5_Tofacitinib_citrate_0_5_uM_,"5_[('Tofacitinib (citrate)', 0.5, 'uM')]"
X5_Tofacitinib_0_5_uM_,"5_[('Tofacitinib', 0.5, 'uM')]"
X5_Tolcapone_0_5_uM_,"5_[('Tolcapone', 0.5, 'uM')]"
X5_Triamcinolone_0_5_uM_,"5_[('Triamcinolone', 0.5, 'uM')]"
X5_Triclosan_0_5_uM_,"5_[('Triclosan', 0.5, 'uM')]"
X5_Trifluridine_0_5_uM_,"5_[('Trifluridine', 0.5, 'uM')]"
X5_Trimetrexate_0_5_uM_,"5_[('Trimetrexate', 0.5, 'uM')]"
X5_Tucidinostat_0_5_uM_,"5_[('Tucidinostat', 0.5, 'uM')]"
X5_Vilanterol_0_5_uM_,"5_[('Vilanterol', 0.5, 'uM')]"
X5_Vinblastine_sulfate_0_5_uM_,"5_[('Vinblastine (sulfate)', 0.5, 'uM')]"
X6_R_Verapamil_hydrochloride_5_0_uM_,"6_[('(R)-Verapamil (hydrochloride)', 5.0, 'uM')]"
X6_18_Glycyrrhetinic_acid_5_0_uM_,"6_[('18β-Glycyrrhetinic acid', 5.0, 'uM')]"
X6_8_Hydroxyquinoline_5_0_uM_,"6_[('8-Hydroxyquinoline', 5.0, 'uM')]"
X6_Acetohexamide_5_0_uM_,"6_[('Acetohexamide', 5.0, 'uM')]"
X6_Adagrasib_0_05_uM_,"6_[('Adagrasib', 0.05, 'uM')]"
X6_Adenine_5_0_uM_,"6_[('Adenine', 5.0, 'uM')]"
X6_Adenosine_5_0_uM_,"6_[('Adenosine', 5.0, 'uM')]"
X6_Aliskiren_5_0_uM_,"6_[('Aliskiren', 5.0, 'uM')]"
X6_Allantoin_5_0_uM_,"6_[('Allantoin', 5.0, 'uM')]"
X6_Almonertinib_hydrochloride_5_0_uM_,"6_[('Almonertinib (hydrochloride)', 5.0, 'uM')]"
X6_Amsacrine_5_0_uM_,"6_[('Amsacrine', 5.0, 'uM')]"
X6_Anethole_trithione_5_0_uM_,"6_[('Anethole trithione', 5.0, 'uM')]"
X6_Artesunate_5_0_uM_,"6_[('Artesunate', 5.0, 'uM')]"
X6_Azithromycin_hydrate_5_0_uM_,"6_[('Azithromycin (hydrate)', 5.0, 'uM')]"
X6_Baicalin_5_0_uM_,"6_[('Baicalin', 5.0, 'uM')]"
X6_Balsalazide_sodium_hydrate_5_0_uM_,"6_[('Balsalazide (sodium hydrate)', 5.0, 'uM')]"
X6_Berbamine_5_0_uM_,"6_[('Berbamine', 5.0, 'uM')]"
X6_Berberine_chloride_hydrate_5_0_uM_,"6_[('Berberine (chloride hydrate)', 5.0, 'uM')]"
X6_Bergenin_5_0_uM_,"6_[('Bergenin', 5.0, 'uM')]"
X6_Bimatoprost_5_0_uM_,"6_[('Bimatoprost', 5.0, 'uM')]"
X6_Busulfan_5_0_uM_,"6_[('Busulfan', 5.0, 'uM')]"
X6_Cepharanthine_5_0_uM_,"6_[('Cepharanthine', 5.0, 'uM')]"
X6_Chlorhexidine_diacetate_5_0_uM_,"6_[('Chlorhexidine (diacetate)', 5.0, 'uM')]"
X6_Ciclopirox_5_0_uM_,"6_[('Ciclopirox', 5.0, 'uM')]"
X6_Clonidine_hydrochloride_5_0_uM_,"6_[('Clonidine (hydrochloride)', 5.0, 'uM')]"
X6_Clotrimazole_5_0_uM_,"6_[('Clotrimazole', 5.0, 'uM')]"
X6_Cloxacillin_sodium_5_0_uM_,"6_[('Cloxacillin (sodium)', 5.0, 'uM')]"
X6_Cysteamine_hydrochloride_5_0_uM_,"6_[('Cysteamine (hydrochloride)', 5.0, 'uM')]"
X6_Darinaparsin_5_0_uM_,"6_[('Darinaparsin', 5.0, 'uM')]"
X6_Demeclocycline_5_0_uM_,"6_[('Demeclocycline', 5.0, 'uM')]"
X6_Diammonium_Glycyrrhizinate_5_0_uM_,"6_[('Diammonium Glycyrrhizinate', 5.0, 'uM')]"
X6_Docetaxel_5_0_uM_,"6_[('Docetaxel', 5.0, 'uM')]"
X6_Elagolix_sodium_5_0_uM_,"6_[('Elagolix sodium', 5.0, 'uM')]"
X6_Fluvoxamine_maleate_5_0_uM_,"6_[('Fluvoxamine (maleate)', 5.0, 'uM')]"
X6_Folic_acid_5_0_uM_,"6_[('Folic acid', 5.0, 'uM')]"
X6_Furosemide_5_0_uM_,"6_[('Furosemide', 5.0, 'uM')]"
X6_Fusidic_acid_5_0_uM_,"6_[('Fusidic acid', 5.0, 'uM')]"
X6_Gallic_acid_hydrate_5_0_uM_,"6_[('Gallic acid (hydrate)', 5.0, 'uM')]"
X6_Gallic_acid_5_0_uM_,"6_[('Gallic acid', 5.0, 'uM')]"
X6_Gemfibrozil_5_0_uM_,"6_[('Gemfibrozil', 5.0, 'uM')]"
X6_Goserelin_acetate_5_0_uM_,"6_[('Goserelin (acetate)', 5.0, 'uM')]"
X6_Hexylresorcinol_5_0_uM_,"6_[('Hexylresorcinol', 5.0, 'uM')]"
X6_Homoharringtonine_5_0_uM_,"6_[('Homoharringtonine', 5.0, 'uM')]"
X6_Idarubicin_hydrochloride_5_0_uM_,"6_[('Idarubicin (hydrochloride)', 5.0, 'uM')]"
X6_Isocorydine_5_0_uM_,"6_[('Isocorydine', 5.0, 'uM')]"
X6_L_Thyroxine_sodium_salt_pentahydrate_5_0_uM_,"6_[('L-Thyroxine (sodium salt pentahydrate)', 5.0, 'uM')]"
X6_Larotrectinib_5_0_uM_,"6_[('Larotrectinib', 5.0, 'uM')]"
X6_Lenalidomide_hemihydrate_5_0_uM_,"6_[('Lenalidomide (hemihydrate)', 5.0, 'uM')]"
X6_Lidocaine_hydrochloride_5_0_uM_,"6_[('Lidocaine (hydrochloride)', 5.0, 'uM')]"
X6_Lipoic_acid_5_0_uM_,"6_[('Lipoic acid', 5.0, 'uM')]"
X6_Lumateperone_tosylate_5_0_uM_,"6_[('Lumateperone (tosylate)', 5.0, 'uM')]"
X6_Medroxyprogesterone_acetate_5_0_uM_,"6_[('Medroxyprogesterone acetate', 5.0, 'uM')]"
X6_Megestrol_5_0_uM_,"6_[('Megestrol', 5.0, 'uM')]"
X6_Mitoxantrone_dihydrochloride_5_0_uM_,"6_[('Mitoxantrone (dihydrochloride)', 5.0, 'uM')]"
X6_Neratinib_maleate_5_0_uM_,"6_[('Neratinib (maleate)', 5.0, 'uM')]"
X6_Norepinephrine_hydrochloride_5_0_uM_,"6_[('Norepinephrine (hydrochloride)', 5.0, 'uM')]"
X6_Olanzapine_5_0_uM_,"6_[('Olanzapine', 5.0, 'uM')]"
X6_Palmatine_chloride_5_0_uM_,"6_[('Palmatine (chloride)', 5.0, 'uM')]"
X6_Pasireotide_acetate_5_0_uM_,"6_[('Pasireotide (acetate)', 5.0, 'uM')]"
X6_Pentagastrin_5_0_uM_,"6_[('Pentagastrin', 5.0, 'uM')]"
X6_Pentamidine_isethionate_5_0_uM_,"6_[('Pentamidine (isethionate)', 5.0, 'uM')]"
X6_Pyridoxine_hydrochloride_5_0_uM_,"6_[('Pyridoxine (hydrochloride)', 5.0, 'uM')]"
X6_Pyridoxine_5_0_uM_,"6_[('Pyridoxine', 5.0, 'uM')]"
X6_Quinestrol_5_0_uM_,"6_[('Quinestrol', 5.0, 'uM')]"
X6_Radotinib_5_0_uM_,"6_[('Radotinib', 5.0, 'uM')]"
X6_Raltitrexed_5_0_uM_,"6_[('Raltitrexed', 5.0, 'uM')]"
X6_Rapamycin_5_0_uM_,"6_[('Rapamycin', 5.0, 'uM')]"
X6_Relugolix_5_0_uM_,"6_[('Relugolix', 5.0, 'uM')]"
X6_Resveratrol_5_0_uM_,"6_[('Resveratrol', 5.0, 'uM')]"
X6_Retinoic_acid_5_0_uM_,"6_[('Retinoic acid', 5.0, 'uM')]"
X6_Riluzole_hydrochloride_5_0_uM_,"6_[('Riluzole hydrochloride', 5.0, 'uM')]"
X6_Rimonabant_5_0_uM_,"6_[('Rimonabant', 5.0, 'uM')]"
X6_Ritonavir_5_0_uM_,"6_[('Ritonavir', 5.0, 'uM')]"
X6_Ropivacaine_hydrochloride_monohydrate_5_0_uM_,"6_[('Ropivacaine (hydrochloride monohydrate)', 5.0, 'uM')]"
X6_S_Adenosyl_L_methionine_disulfate_tosylate_5_0_uM_,"6_[('S-Adenosyl-L-methionine (disulfate tosylate)', 5.0, 'uM')]"
X6_Salicylic_acid_5_0_uM_,"6_[('Salicylic acid', 5.0, 'uM')]"
X6_Saquinavir_5_0_uM_,"6_[('Saquinavir', 5.0, 'uM')]"
X6_Selinexor_5_0_uM_,"6_[('Selinexor ', 5.0, 'uM')]"
X6_Sinomenine_5_0_uM_,"6_[('Sinomenine', 5.0, 'uM')]"
X6_Sodium_Salicylate_5_0_uM_,"6_[('Sodium Salicylate', 5.0, 'uM')]"
X6_Sulfisoxazole_5_0_uM_,"6_[('Sulfisoxazole', 5.0, 'uM')]"
X6_Temsirolimus_5_0_uM_,"6_[('Temsirolimus', 5.0, 'uM')]"
X6_Terfenadine_5_0_uM_,"6_[('Terfenadine', 5.0, 'uM')]"
X6_Thymol_5_0_uM_,"6_[('Thymol', 5.0, 'uM')]"
X6_Tofacitinib_citrate_5_0_uM_,"6_[('Tofacitinib (citrate)', 5.0, 'uM')]"
X6_Tofacitinib_5_0_uM_,"6_[('Tofacitinib', 5.0, 'uM')]"
X6_Tolcapone_5_0_uM_,"6_[('Tolcapone', 5.0, 'uM')]"
X6_Triamcinolone_5_0_uM_,"6_[('Triamcinolone', 5.0, 'uM')]"
X6_Triclosan_5_0_uM_,"6_[('Triclosan', 5.0, 'uM')]"
X6_Trifluridine_5_0_uM_,"6_[('Trifluridine', 5.0, 'uM')]"
X6_Trimetrexate_5_0_uM_,"6_[('Trimetrexate', 5.0, 'uM')]"
X6_Tucidinostat_5_0_uM_,"6_[('Tucidinostat', 5.0, 'uM')]"
X6_Vilanterol_5_0_uM_,"6_[('Vilanterol', 5.0, 'uM')]"
X6_Vinblastine_sulfate_5_0_uM_,"6_[('Vinblastine (sulfate)', 5.0, 'uM')]"
X7_S_Crizotinib_0_05_uM_,"7_[('(S)-Crizotinib', 0.05, 'uM')]"
X7_Adagrasib_0_05_uM_,"7_[('Adagrasib', 0.05, 'uM')]"
X7_Afatinib_0_05_uM_,"7_[('Afatinib', 0.05, 'uM')]"
X7_Almonertinib_mesylate_0_05_uM_,"7_[('Almonertinib (mesylate)', 0.05, 'uM')]"
X7_Altretamine_0_05_uM_,"7_[('Altretamine', 0.05, 'uM')]"
X7_Apalutamide_0_05_uM_,"7_[('Apalutamide', 0.05, 'uM')]"
X7_Arbutin_0_05_uM_,"7_[('Arbutin', 0.05, 'uM')]"
X7_Belumosudil_0_05_uM_,"7_[('Belumosudil', 0.05, 'uM')]"
X7_Bendamustine_0_05_uM_,"7_[('Bendamustine', 0.05, 'uM')]"
X7_Benproperine_phosphate_0_05_uM_,"7_[('Benproperine (phosphate)', 0.05, 'uM')]"
X7_Berbamine_dihydrochloride_0_05_uM_,"7_[('Berbamine (dihydrochloride)', 0.05, 'uM')]"
X7_Bestatin_0_05_uM_,"7_[('Bestatin', 0.05, 'uM')]"
X7_Betamethasone_dipropionate_0_05_uM_,"7_[('Betamethasone dipropionate', 0.05, 'uM')]"
X7_Bisoprolol_hemifumarate_0_05_uM_,"7_[('Bisoprolol (hemifumarate)', 0.05, 'uM')]"
X7_Bosentan_hydrate_0_05_uM_,"7_[('Bosentan (hydrate)', 0.05, 'uM')]"
X7_Canagliflozin_0_05_uM_,"7_[('Canagliflozin', 0.05, 'uM')]"
X7_Cilostazol_0_05_uM_,"7_[('Cilostazol', 0.05, 'uM')]"
X7_Clofarabine_0_05_uM_,"7_[('Clofarabine', 0.05, 'uM')]"
X7_Cobimetinib_0_05_uM_,"7_[('Cobimetinib', 0.05, 'uM')]"
X7_Cytarabine_hydrochloride_0_05_uM_,"7_[('Cytarabine (hydrochloride)', 0.05, 'uM')]"
X7_Cytarabine_0_05_uM_,"7_[('Cytarabine', 0.05, 'uM')]"
X7_Daidzin_0_05_uM_,"7_[('Daidzin', 0.05, 'uM')]"
X7_Dapagliflozin_2S_1_2_propanediol_hydrate_0_05_uM_,"7_[('Dapagliflozin ((2S)-1,2-propanediol, hydrate)', 0.05, 'uM')]"
X7_Decitabine_0_05_uM_,"7_[('Decitabine', 0.05, 'uM')]"
X7_Dexmedetomidine_0_05_uM_,"7_[('Dexmedetomidine', 0.05, 'uM')]"
X7_Dimethyl_fumarate_0_05_uM_,"7_[('Dimethyl fumarate', 0.05, 'uM')]"
X7_Dinaciclib_0_05_uM_,"7_[('Dinaciclib', 0.05, 'uM')]"
X7_Diphenhydramine_0_05_uM_,"7_[('Diphenhydramine', 0.05, 'uM')]"
X7_Docetaxel_Trihydrate_0_05_uM_,"7_[('Docetaxel (Trihydrate)', 0.05, 'uM')]"
X7_Dorzolamide_hydrochloride_0_05_uM_,"7_[('Dorzolamide (hydrochloride)', 0.05, 'uM')]"
X7_Doxorubicin_hydrochloride_0_05_uM_,"7_[('Doxorubicin (hydrochloride)', 0.05, 'uM')]"
X7_Doxycycline_monohydrate_0_05_uM_,"7_[('Doxycycline (monohydrate)', 0.05, 'uM')]"
X7_Entecavir_monohydrate_0_05_uM_,"7_[('Entecavir (monohydrate)', 0.05, 'uM')]"
X7_Epirubicin_hydrochloride_0_05_uM_,"7_[('Epirubicin (hydrochloride)', 0.05, 'uM')]"
X7_Eplerenone_0_05_uM_,"7_[('Eplerenone', 0.05, 'uM')]"
X7_Erlotinib_0_05_uM_,"7_[('Erlotinib', 0.05, 'uM')]"
X7_Fenofibrate_0_05_uM_,"7_[('Fenofibrate', 0.05, 'uM')]"
X7_Ferulic_acid_0_05_uM_,"7_[('Ferulic acid', 0.05, 'uM')]"
X7_Finasteride_0_05_uM_,"7_[('Finasteride', 0.05, 'uM')]"
X7_Flumatinib_mesylate_0_05_uM_,"7_[('Flumatinib (mesylate)', 0.05, 'uM')]"
X7_Fluvoxamine_0_05_uM_,"7_[('Fluvoxamine', 0.05, 'uM')]"
X7_Fumaric_acid_0_05_uM_,"7_[('Fumaric acid', 0.05, 'uM')]"
X7_Glycyrrhizic_acid_0_05_uM_,"7_[('Glycyrrhizic acid', 0.05, 'uM')]"
X7_Harringtonine_0_05_uM_,"7_[('Harringtonine', 0.05, 'uM')]"
X7_Hesperidin_0_05_uM_,"7_[('Hesperidin', 0.05, 'uM')]"
X7_Hydroxyurea_0_05_uM_,"7_[('Hydroxyurea', 0.05, 'uM')]"
X7_Imiquimod_maleate_0_05_uM_,"7_[('Imiquimod (maleate)', 0.05, 'uM')]"
X7_Irinotecan_hydrochloride_0_05_uM_,"7_[('Irinotecan (hydrochloride)', 0.05, 'uM')]"
X7_Levobupivacaine_hydrochloride_0_05_uM_,"7_[('Levobupivacaine (hydrochloride)', 0.05, 'uM')]"
X7_Ligustrazine_0_05_uM_,"7_[('Ligustrazine', 0.05, 'uM')]"
X7_Lucanthone_0_05_uM_,"7_[('Lucanthone', 0.05, 'uM')]"
X7_Macitentan_0_05_uM_,"7_[('Macitentan', 0.05, 'uM')]"
X7_Mebendazole_0_05_uM_,"7_[('Mebendazole', 0.05, 'uM')]"
X7_Menadione_0_05_uM_,"7_[('Menadione', 0.05, 'uM')]"
X7_Mifepristone_0_05_uM_,"7_[('Mifepristone', 0.05, 'uM')]"
X7_Monocrotaline_0_05_uM_,"7_[('Monocrotaline', 0.05, 'uM')]"
X7_Mozavaptan_0_05_uM_,"7_[('Mozavaptan', 0.05, 'uM')]"
X7_Naproxen_0_05_uM_,"7_[('Naproxen', 0.05, 'uM')]"
X7_Nevirapine_0_05_uM_,"7_[('Nevirapine', 0.05, 'uM')]"
X7_Niclosamide_olamine_0_05_uM_,"7_[('Niclosamide (olamine)', 0.05, 'uM')]"
X7_Orlistat_0_05_uM_,"7_[('Orlistat', 0.05, 'uM')]"
X7_Pemetrexed_0_05_uM_,"7_[('Pemetrexed', 0.05, 'uM')]"
X7_Penfluridol_0_05_uM_,"7_[('Penfluridol', 0.05, 'uM')]"
X7_Peretinoin_0_05_uM_,"7_[('Peretinoin', 0.05, 'uM')]"
X7_Pexidartinib_hydrochloride_0_05_uM_,"7_[('Pexidartinib (hydrochloride)', 0.05, 'uM')]"
X7_Phenytoin_sodium_0_05_uM_,"7_[('Phenytoin (sodium)', 0.05, 'uM')]"
X7_Pitavastatin_Calcium_0_05_uM_,"7_[('Pitavastatin (Calcium)', 0.05, 'uM')]"
X7_Posaconazole_0_05_uM_,"7_[('Posaconazole', 0.05, 'uM')]"
X7_Pravastatin_sodium_0_05_uM_,"7_[('Pravastatin (sodium)', 0.05, 'uM')]"
X7_Procainamide_hydrochloride_0_05_uM_,"7_[('Procainamide (hydrochloride)', 0.05, 'uM')]"
X7_Quinidine_15_dihydroquinidine_0_05_uM_,"7_[('Quinidine (15% dihydroquinidine)', 0.05, 'uM')]"
X7_Rifaximin_0_05_uM_,"7_[('Rifaximin', 0.05, 'uM')]"
X7_Rosiglitazone_0_05_uM_,"7_[('Rosiglitazone', 0.05, 'uM')]"
X7_Roxadustat_0_05_uM_,"7_[('Roxadustat', 0.05, 'uM')]"
X7_Rucaparib_phosphate_0_05_uM_,"7_[('Rucaparib (phosphate)', 0.05, 'uM')]"
X7_Rutin_trihydrate_0_05_uM_,"7_[('Rutin (trihydrate)', 0.05, 'uM')]"
X7_Sacubitril_Valsartan_0_05_uM_,"7_[('Sacubitril/Valsartan', 0.05, 'uM')]"
X7_Sildenafil_0_05_uM_,"7_[('Sildenafil', 0.05, 'uM')]"
X7_Silodosin_0_05_uM_,"7_[('Silodosin', 0.05, 'uM')]"
X7_Simotinib_0_05_uM_,"7_[('Simotinib', 0.05, 'uM')]"
X7_Sivelestat_sodium_tetrahydrate_0_05_uM_,"7_[('Sivelestat (sodium tetrahydrate)', 0.05, 'uM')]"
X7_Sulfatinib_0_05_uM_,"7_[('Sulfatinib', 0.05, 'uM')]"
X7_Tadalafil_0_05_uM_,"7_[('Tadalafil', 0.05, 'uM')]"
X7_Tetracycline_hydrochloride_0_05_uM_,"7_[('Tetracycline (hydrochloride)', 0.05, 'uM')]"
X7_Thymopentin_0_05_uM_,"7_[('Thymopentin', 0.05, 'uM')]"
X7_Tirabrutinib_0_05_uM_,"7_[('Tirabrutinib', 0.05, 'uM')]"
X7_Tolmetin_0_05_uM_,"7_[('Tolmetin', 0.05, 'uM')]"
X7_Topotecan_hydrochloride_0_05_uM_,"7_[('Topotecan (hydrochloride)', 0.05, 'uM')]"
X7_Trametinib_DMSO_TF_solvate_0_05_uM_,"7_[('Trametinib (DMSO_TF solvate)', 0.05, 'uM')]"
X7_Tranilast_0_05_uM_,"7_[('Tranilast', 0.05, 'uM')]"
X7_Verapamil_0_05_uM_,"7_[('Verapamil', 0.05, 'uM')]"
X7_Verteporfin_0_05_uM_,"7_[('Verteporfin', 0.05, 'uM')]"
X7_crizotinib_0_05_uM_,"7_[('crizotinib', 0.05, 'uM')]"
X8_S_Crizotinib_0_5_uM_,"8_[('(S)-Crizotinib', 0.5, 'uM')]"
X8_Adagrasib_0_05_uM_,"8_[('Adagrasib', 0.05, 'uM')]"
X8_Adagrasib_0_5_uM_,"8_[('Adagrasib', 0.5, 'uM')]"
X8_Afatinib_0_5_uM_,"8_[('Afatinib', 0.5, 'uM')]"
X8_Almonertinib_mesylate_0_5_uM_,"8_[('Almonertinib (mesylate)', 0.5, 'uM')]"
X8_Altretamine_0_5_uM_,"8_[('Altretamine', 0.5, 'uM')]"
X8_Apalutamide_0_5_uM_,"8_[('Apalutamide', 0.5, 'uM')]"
X8_Arbutin_0_5_uM_,"8_[('Arbutin', 0.5, 'uM')]"
X8_Belumosudil_0_5_uM_,"8_[('Belumosudil', 0.5, 'uM')]"
X8_Bendamustine_0_5_uM_,"8_[('Bendamustine', 0.5, 'uM')]"
X8_Benproperine_phosphate_0_5_uM_,"8_[('Benproperine (phosphate)', 0.5, 'uM')]"
X8_Berbamine_dihydrochloride_0_5_uM_,"8_[('Berbamine (dihydrochloride)', 0.5, 'uM')]"
X8_Bestatin_0_5_uM_,"8_[('Bestatin', 0.5, 'uM')]"
X8_Betamethasone_dipropionate_0_5_uM_,"8_[('Betamethasone dipropionate', 0.5, 'uM')]"
X8_Bisoprolol_hemifumarate_0_5_uM_,"8_[('Bisoprolol (hemifumarate)', 0.5, 'uM')]"
X8_Bosentan_hydrate_0_5_uM_,"8_[('Bosentan (hydrate)', 0.5, 'uM')]"
X8_Canagliflozin_0_5_uM_,"8_[('Canagliflozin', 0.5, 'uM')]"
X8_Cilostazol_0_5_uM_,"8_[('Cilostazol', 0.5, 'uM')]"
X8_Clofarabine_0_5_uM_,"8_[('Clofarabine', 0.5, 'uM')]"
X8_Cobimetinib_0_5_uM_,"8_[('Cobimetinib', 0.5, 'uM')]"
X8_Cytarabine_hydrochloride_0_5_uM_,"8_[('Cytarabine (hydrochloride)', 0.5, 'uM')]"
X8_Cytarabine_0_5_uM_,"8_[('Cytarabine', 0.5, 'uM')]"
X8_Daidzin_0_5_uM_,"8_[('Daidzin', 0.5, 'uM')]"
X8_Dapagliflozin_2S_1_2_propanediol_hydrate_0_5_uM_,"8_[('Dapagliflozin ((2S)-1,2-propanediol, hydrate)', 0.5, 'uM')]"
X8_Decitabine_0_5_uM_,"8_[('Decitabine', 0.5, 'uM')]"
X8_Dexmedetomidine_0_5_uM_,"8_[('Dexmedetomidine', 0.5, 'uM')]"
X8_Dimethyl_fumarate_0_5_uM_,"8_[('Dimethyl fumarate', 0.5, 'uM')]"
X8_Dinaciclib_0_5_uM_,"8_[('Dinaciclib', 0.5, 'uM')]"
X8_Diphenhydramine_0_5_uM_,"8_[('Diphenhydramine', 0.5, 'uM')]"
X8_Docetaxel_Trihydrate_0_5_uM_,"8_[('Docetaxel (Trihydrate)', 0.5, 'uM')]"
X8_Dorzolamide_hydrochloride_0_5_uM_,"8_[('Dorzolamide (hydrochloride)', 0.5, 'uM')]"
X8_Doxorubicin_hydrochloride_0_5_uM_,"8_[('Doxorubicin (hydrochloride)', 0.5, 'uM')]"
X8_Doxycycline_monohydrate_0_5_uM_,"8_[('Doxycycline (monohydrate)', 0.5, 'uM')]"
X8_Entecavir_monohydrate_0_5_uM_,"8_[('Entecavir (monohydrate)', 0.5, 'uM')]"
X8_Epirubicin_hydrochloride_0_5_uM_,"8_[('Epirubicin (hydrochloride)', 0.5, 'uM')]"
X8_Eplerenone_0_5_uM_,"8_[('Eplerenone', 0.5, 'uM')]"
X8_Erlotinib_0_5_uM_,"8_[('Erlotinib', 0.5, 'uM')]"
X8_Fenofibrate_0_5_uM_,"8_[('Fenofibrate', 0.5, 'uM')]"
X8_Ferulic_acid_0_5_uM_,"8_[('Ferulic acid', 0.5, 'uM')]"
X8_Finasteride_0_5_uM_,"8_[('Finasteride', 0.5, 'uM')]"
X8_Flumatinib_mesylate_0_5_uM_,"8_[('Flumatinib (mesylate)', 0.5, 'uM')]"
X8_Fluvoxamine_0_5_uM_,"8_[('Fluvoxamine', 0.5, 'uM')]"
X8_Fumaric_acid_0_5_uM_,"8_[('Fumaric acid', 0.5, 'uM')]"
X8_Glycyrrhizic_acid_0_5_uM_,"8_[('Glycyrrhizic acid', 0.5, 'uM')]"
X8_Harringtonine_0_5_uM_,"8_[('Harringtonine', 0.5, 'uM')]"
X8_Hesperidin_0_5_uM_,"8_[('Hesperidin', 0.5, 'uM')]"
X8_Hydroxyurea_0_5_uM_,"8_[('Hydroxyurea', 0.5, 'uM')]"
X8_Imiquimod_maleate_0_5_uM_,"8_[('Imiquimod (maleate)', 0.5, 'uM')]"
X8_Irinotecan_hydrochloride_0_5_uM_,"8_[('Irinotecan (hydrochloride)', 0.5, 'uM')]"
X8_Levobupivacaine_hydrochloride_0_5_uM_,"8_[('Levobupivacaine (hydrochloride)', 0.5, 'uM')]"
X8_Ligustrazine_0_5_uM_,"8_[('Ligustrazine', 0.5, 'uM')]"
X8_Lucanthone_0_5_uM_,"8_[('Lucanthone', 0.5, 'uM')]"
X8_Macitentan_0_5_uM_,"8_[('Macitentan', 0.5, 'uM')]"
X8_Mebendazole_0_5_uM_,"8_[('Mebendazole', 0.5, 'uM')]"
X8_Menadione_0_5_uM_,"8_[('Menadione', 0.5, 'uM')]"
X8_Mifepristone_0_5_uM_,"8_[('Mifepristone', 0.5, 'uM')]"
X8_Monocrotaline_0_5_uM_,"8_[('Monocrotaline', 0.5, 'uM')]"
X8_Mozavaptan_0_5_uM_,"8_[('Mozavaptan', 0.5, 'uM')]"
X8_Naproxen_0_5_uM_,"8_[('Naproxen', 0.5, 'uM')]"
X8_Nevirapine_0_5_uM_,"8_[('Nevirapine', 0.5, 'uM')]"
X8_Niclosamide_olamine_0_5_uM_,"8_[('Niclosamide (olamine)', 0.5, 'uM')]"
X8_Orlistat_0_5_uM_,"8_[('Orlistat', 0.5, 'uM')]"
X8_Pemetrexed_0_5_uM_,"8_[('Pemetrexed', 0.5, 'uM')]"
X8_Penfluridol_0_5_uM_,"8_[('Penfluridol', 0.5, 'uM')]"
X8_Peretinoin_0_5_uM_,"8_[('Peretinoin', 0.5, 'uM')]"
