,0
factor_valid_drug_names_Tozasertib_VX_680_MK_0457_10_0,"Tozasertib (VX-680, MK-0457)_10.0"
factor_valid_drug_names_Tozasertib_VX_680_MK_0457_100_0,"Tozasertib (VX-680, MK-0457)_100.0"
factor_valid_drug_names_Tozasertib_VX_680_MK_0457_1000_0,"Tozasertib (VX-680, MK-0457)_1000.0"
factor_valid_drug_names_Tozasertib_VX_680_MK_0457_10000_0,"Tozasertib (VX-680, MK-0457)_10000.0"
factor_valid_drug_names_Trametinib_GSK1120212_10_0,Trametinib (GSK1120212)_10.0
factor_valid_drug_names_Trametinib_GSK1120212_100_0,Trametinib (GSK1120212)_100.0
factor_valid_drug_names_Trametinib_GSK1120212_1000_0,Trametinib (GSK1120212)_1000.0
factor_valid_drug_names_Trametinib_GSK1120212_10000_0,Trametinib (GSK1120212)_10000.0
factor_valid_drug_names_Tranylcypromine_2_PCPA_HCl_10_0,Tranylcypromine (2-PCPA) HCl_10.0
factor_valid_drug_names_Tranylcypromine_2_PCPA_HCl_100_0,Tranylcypromine (2-PCPA) HCl_100.0
factor_valid_drug_names_Tranylcypromine_2_PCPA_HCl_1000_0,Tranylcypromine (2-PCPA) HCl_1000.0
factor_valid_drug_names_Tranylcypromine_2_PCPA_HCl_10000_0,Tranylcypromine (2-PCPA) HCl_10000.0
factor_valid_drug_names_Triamcinolone_Acetonide_10_0,Triamcinolone Acetonide_10.0
factor_valid_drug_names_Triamcinolone_Acetonide_100_0,Triamcinolone Acetonide_100.0
factor_valid_drug_names_Triamcinolone_Acetonide_1000_0,Triamcinolone Acetonide_1000.0
factor_valid_drug_names_Triamcinolone_Acetonide_10000_0,Triamcinolone Acetonide_10000.0
factor_valid_drug_names_Trichostatin_A_TSA_10_0,Trichostatin A (TSA)_10.0
factor_valid_drug_names_Trichostatin_A_TSA_100_0,Trichostatin A (TSA)_100.0
factor_valid_drug_names_Trichostatin_A_TSA_1000_0,Trichostatin A (TSA)_1000.0
factor_valid_drug_names_Trichostatin_A_TSA_10000_0,Trichostatin A (TSA)_10000.0
factor_valid_drug_names_Tubastatin_A_HCl_10_0,Tubastatin A HCl_10.0
factor_valid_drug_names_Tubastatin_A_HCl_100_0,Tubastatin A HCl_100.0
factor_valid_drug_names_Tubastatin_A_HCl_1000_0,Tubastatin A HCl_1000.0
factor_valid_drug_names_Tubastatin_A_HCl_10000_0,Tubastatin A HCl_10000.0
factor_valid_drug_names_Tucidinostat_Chidamide_10_0,Tucidinostat (Chidamide)_10.0
factor_valid_drug_names_Tucidinostat_Chidamide_100_0,Tucidinostat (Chidamide)_100.0
factor_valid_drug_names_Tucidinostat_Chidamide_1000_0,Tucidinostat (Chidamide)_1000.0
factor_valid_drug_names_Tucidinostat_Chidamide_10000_0,Tucidinostat (Chidamide)_10000.0
factor_valid_drug_names_UNC0379_10_0,UNC0379_10.0
factor_valid_drug_names_UNC0379_100_0,UNC0379_100.0
factor_valid_drug_names_UNC0379_1000_0,UNC0379_1000.0
factor_valid_drug_names_UNC0379_10000_0,UNC0379_10000.0
factor_valid_drug_names_UNC0631_10_0,UNC0631_10.0
factor_valid_drug_names_UNC0631_100_0,UNC0631_100.0
factor_valid_drug_names_UNC0631_1000_0,UNC0631_1000.0
factor_valid_drug_names_UNC0631_10000_0,UNC0631_10000.0
factor_valid_drug_names_UNC1999_10_0,UNC1999_10.0
factor_valid_drug_names_UNC1999_100_0,UNC1999_100.0
factor_valid_drug_names_UNC1999_1000_0,UNC1999_1000.0
factor_valid_drug_names_UNC1999_10000_0,UNC1999_10000.0
factor_valid_drug_names_Valproic_acid_sodium_salt_Sodium_valproate_10_0,Valproic acid sodium salt (Sodium valproate)_10.0
factor_valid_drug_names_Valproic_acid_sodium_salt_Sodium_valproate_100_0,Valproic acid sodium salt (Sodium valproate)_100.0
factor_valid_drug_names_Valproic_acid_sodium_salt_Sodium_valproate_1000_0,Valproic acid sodium salt (Sodium valproate)_1000.0
factor_valid_drug_names_Valproic_acid_sodium_salt_Sodium_valproate_10000_0,Valproic acid sodium salt (Sodium valproate)_10000.0
factor_valid_drug_names_Vandetanib_ZD6474_10_0,Vandetanib (ZD6474)_10.0
factor_valid_drug_names_Vandetanib_ZD6474_100_0,Vandetanib (ZD6474)_100.0
factor_valid_drug_names_Vandetanib_ZD6474_1000_0,Vandetanib (ZD6474)_1000.0
factor_valid_drug_names_Vandetanib_ZD6474_10000_0,Vandetanib (ZD6474)_10000.0
factor_valid_drug_names_Veliparib_ABT_888_10_0,Veliparib (ABT-888)_10.0
factor_valid_drug_names_Veliparib_ABT_888_100_0,Veliparib (ABT-888)_100.0
factor_valid_drug_names_Veliparib_ABT_888_1000_0,Veliparib (ABT-888)_1000.0
factor_valid_drug_names_Veliparib_ABT_888_10000_0,Veliparib (ABT-888)_10000.0
factor_valid_drug_names_WHI_P154_10_0,WHI-P154_10.0
factor_valid_drug_names_WHI_P154_100_0,WHI-P154_100.0
factor_valid_drug_names_WHI_P154_1000_0,WHI-P154_1000.0
factor_valid_drug_names_WHI_P154_10000_0,WHI-P154_10000.0
factor_valid_drug_names_WP1066_10_0,WP1066_10.0
factor_valid_drug_names_WP1066_100_0,WP1066_100.0
factor_valid_drug_names_WP1066_1000_0,WP1066_1000.0
factor_valid_drug_names_WP1066_10000_0,WP1066_10000.0
factor_valid_drug_names_XAV_939_10_0,XAV-939_10.0
factor_valid_drug_names_XAV_939_100_0,XAV-939_100.0
factor_valid_drug_names_XAV_939_1000_0,XAV-939_1000.0
factor_valid_drug_names_XAV_939_10000_0,XAV-939_10000.0
factor_valid_drug_names_YM155_Sepantronium_Bromide_10_0,YM155 (Sepantronium Bromide)_10.0
factor_valid_drug_names_YM155_Sepantronium_Bromide_100_0,YM155 (Sepantronium Bromide)_100.0
factor_valid_drug_names_YM155_Sepantronium_Bromide_1000_0,YM155 (Sepantronium Bromide)_1000.0
factor_valid_drug_names_YM155_Sepantronium_Bromide_10000_0,YM155 (Sepantronium Bromide)_10000.0
factor_valid_drug_names_ZM_447439_10_0,ZM 447439_10.0
factor_valid_drug_names_ZM_447439_100_0,ZM 447439_100.0
factor_valid_drug_names_ZM_447439_1000_0,ZM 447439_1000.0
factor_valid_drug_names_ZM_447439_10000_0,ZM 447439_10000.0
factor_valid_drug_names_Zileuton_10_0,Zileuton_10.0
factor_valid_drug_names_Zileuton_100_0,Zileuton_100.0
factor_valid_drug_names_Zileuton_1000_0,Zileuton_1000.0
factor_valid_drug_names_Zileuton_10000_0,Zileuton_10000.0
factor_valid_drug_names_control_0_0,control_0.0
